# command: ./l2 --stride random --reps 101 --steps 16384
# gpu: NVIDIA GB10
# compute_capability: 12.1
# sm_count: 48
# l2_bytes: 25165824
# sm_clock_max_khz: 2418000
# driver_version: 13000
# runtime_version: 13000
# seed: 42
# reps: 101
# steps: 16384
# warmup: 1
# buffer_elems: 1572864
# stride_bytes: 0
# cycle_length: 1572864
benchmark,cluster_size,distance,mapped,block_size,steps,buffer_bytes,stride_bytes,seed,rep,cycles,ns,cycles_per_load,ns_per_load,ghz
l2,0,0,0,32,16384,6291456,0,42,62,5567614,2315104,339.8202,141.3027,2.4049
l2,0,0,0,32,16384,6291456,0,42,63,5570745,2316448,340.0113,141.3848,2.4049
l2,0,0,0,32,16384,6291456,0,42,64,5575044,2318240,340.2737,141.4941,2.4049
l2,0,0,0,32,16384,6291456,0,42,65,5573443,2317568,340.1760,141.4531,2.4049
l2,0,0,0,32,16384,6291456,0,42,66,5571037,2316544,340.0291,141.3906,2.4049
l2,0,0,0,32,16384,6291456,0,42,67,5571433,2316736,340.0533,141.4023,2.4049
l2,0,0,0,32,16384,6291456,0,42,68,5572047,2316960,340.0908,141.4160,2.4049
l2,0,0,0,32,16384,6291456,0,42,69,5574886,2318144,340.2640,141.4883,2.4049
l2,0,0,0,32,16384,6291456,0,42,70,5577231,2319136,340.4072,141.5488,2.4049
l2,0,0,0,32,16384,6291456,0,42,71,5572129,2317024,340.0958,141.4199,2.4049
l2,0,0,0,32,16384,6291456,0,42,72,5575180,2318272,340.2820,141.4961,2.4049
